0	5.61417579092449159e-11	4.2120973375858739e-11	3.05894233554315775e-11	2.29089785336311635e-11	0
0	4.86863882542820647e-11	5.91384718973131385e-11	3.2771879432402784e-08	-2.30769465758839942e-08	0.314159274101257324
0	4.44231318397214636e-11	4.88142859467188828e-11	6.46860769393242663e-08	-4.56083064648282743e-08	0.628318905830383301
0	4.26609858550364152e-11	5.32054400537163019e-11	9.49848413256404456e-08	-6.69935005248589732e-08	0.942478537559509277
0	4.13535872212378308e-11	5.44844169780844823e-11	1.22958255133198691e-07	-8.67431779738581099e-08	1.25663816928863525
0	3.59818841388914734e-11	5.88045168115058914e-11	1.48005085520708235e-07	-1.04431613578981342e-07	1.57079780101776123
0	4.27462509833276272e-11	5.32622834725771099e-11	1.69665753446679446e-07	-1.19735588555158756e-07	1.88495743274688721
0	3.55839802068658173e-11	4.84305928694084287e-11	1.87594693557002756e-07	-1.32414683662318566e-07	2.19911694526672363
0	3.59818841388914734e-11	5.19548848387785256e-11	2.01600897753451136e-07	-1.42320530471806705e-07	2.51327657699584961
0	4.39968061982654035e-11	5.13864506501704454e-11	2.11589593845928903e-07	-1.49392164416894957e-07	2.82743620872497559
0	3.4333424991928041e-11	3.98472366214264184e-11	2.17536523905437207e-07	-1.53624426957321703e-07	3.14159584045410156
0	3.41060513164848089e-11	3.32534000335726887e-11	2.19504698861783254e-07	-1.55040495997127437e-07	3.45575547218322754
0	3.95061761082615703e-11	4.26325641456060112e-11	2.17577081684794393e-07	-1.53693548554656445e-07	3.76991510391235352
0	4.10409484175033867e-11	5.01927388540934771e-11	2.11856232112950238e-07	-1.4966745709443785e-07	4.08407306671142578
0	3.56976670445874333e-11	5.29212229594122618e-11	2.02459048637138039e-07	-1.43046605671770521e-07	4.39822673797607422
0	3.89945853385142982e-11	4.88284968014340848e-11	1.89521045967921964e-07	-1.33920266875975358e-07	4.71238040924072266
0	4.5702108764089644e-11	4.85442797071300447e-11	1.73173134498938452e-07	-1.22376732747397909e-07	5.02653408050537109
0	3.8312464312184602e-11	5.47117906535277143e-11	1.53559142290760064e-07	-1.08521632569136273e-07	5.34068775177001953
0	3.84829945687670261e-11	4.77484718430787325e-11	1.30877396031792159e-07	-9.24976149008216453e-08	5.65484142303466797
0	4.41673364548478276e-11	5.99698068981524557e-11	1.05371086078775988e-07	-7.44596064805591595e-08	5.96899509429931641
0	3.89945853385142982e-11	5.37596633876091801e-11	7.7355259975320223e-08	-5.46577787474689103e-08	6.28314876556396484
1	4.68105554318754002e-11	5.52518031327053905e-11	4.72643897353464126e-08	-3.33762564252992888e-08	6.59730243682861328
1	4.65121274828561582e-11	4.78053152619395405e-11	1.56119419614242361e-08	-1.09966222794355417e-08	6.91145610809326172
