0	3.55477418334526618e-11	3.85469434149854351e-11	5.94368998463323805e-12	6.39630579404859567e-12	6.07362354854146247e-11	6.57828305716812167e-11	1.01834946725221087e-11	1.08860446698666458e-11	0
0	-3.63797880709171295e-11	2.18278728425502777e-11	-4.36557456851005554e-11	0	1.23254721984267235e-08	-1.29221007227897644e-08	1.15760485641658306e-08	-1.22017809189856052e-08	0.314159274101257324
0	-2.91038304567337036e-11	7.2759576141834259e-12	-5.82076609134674072e-11	-2.91038304567337036e-11	1.64436642080545425e-08	-1.72440195456147194e-08	1.54104782268404961e-08	-1.63272488862276077e-08	0.628318905830383301
0	7.2759576141834259e-12	-1.45519152283668518e-11	6.54836185276508331e-11	3.63797880709171295e-11	6.86850398778915405e-09	-7.18864612281322479e-09	6.56291376799345016e-09	-6.69388100504875183e-09	0.942478537559509277
0	1.81898940354585648e-12	2.18278728425502777e-11	-2.00088834390044212e-11	1.45519152283668518e-11	-1.74841261468827724e-08	1.83317752089351416e-08	-1.64691300597041845e-08	1.72658474184572697e-08	1.25663816928863525
0	7.2759576141834259e-12	-9.09494701772928238e-11	-7.2759576141834259e-12	-5.45696821063756943e-11	-5.21686160936951637e-08	5.44241629540920258e-08	-4.90545062348246574e-08	5.13464328832924366e-08	1.57079780101776123
0	0	-1.45519152283668518e-11	2.91038304567337036e-11	7.2759576141834259e-12	-8.8766682893037796e-08	9.28266672417521477e-08	-8.33824742585420609e-08	8.75297700986266136e-08	1.88495743274688721
0	-6.54836185276508331e-11	7.2759576141834259e-12	-2.18278728425502777e-11	-4.36557456851005554e-11	-1.1708470992743969e-07	1.2235250324010849e-07	-1.09997927211225033e-07	1.15236616693437099e-07	2.19911694526672363
0	-1.09139364212751389e-11	-4.72937244921922684e-11	1.09139364212751389e-11	-2.18278728425502777e-11	-1.27693056128919125e-07	1.33448338601738214e-07	-1.1999509297311306e-07	1.25823135022073984e-07	2.51327657699584961
0	-2.18278728425502777e-11	1.81898940354585648e-11	-1.27329258248209953e-11	1.63709046319127083e-11	-1.15709553938359022e-07	1.20988261187449098e-07	-1.08757376438006759e-07	1.14046997623518109e-07	2.82743620872497559
0	0	5.82076609134674072e-11	-2.18278728425502777e-11	4.36557456851005554e-11	-8.1403413787484169e-08	8.52014636620879173e-08	-7.65430741012096405e-08	8.02974682301282883e-08	3.14159584045410156
0	1.2369127944111824e-10	6.54836185276508331e-11	8.00355337560176849e-11	2.18278728425502777e-11	-3.08209564536809921e-08	3.25671862810850143e-08	-2.90310708805918694e-08	3.06172296404838562e-08	3.45575547218322754
0	-2.91038304567337036e-11	-1.16415321826934814e-10	-5.09317032992839813e-11	-1.09139364212751389e-10	2.47164280153810978e-08	-2.60915840044617653e-08	2.31957528740167618e-08	-2.45927367359399796e-08	3.76991510391235352
