0	1.04002136763758912e-11	1.18873799692664761e-11	1.77936311518411827e-11	2.02619778594259614e-11	0
0	-4.36557456851005554e-11	3.63797880709171295e-11	1.17070158012211323e-08	-1.22818164527416229e-08	0.314159274101257324
0	-5.09317032992839813e-11	-2.18278728425502777e-11	1.55996531248092651e-08	-1.64727680385112762e-08	0.628318905830383301
0	3.63797880709171295e-11	3.63797880709171295e-11	6.56291376799345016e-09	-6.76664058119058609e-09	0.942478537559509277
0	-2.54658516496419907e-11	1.27329258248209953e-11	-1.66619429364800453e-08	1.74404704011976719e-08	1.25663816928863525
0	1.81898940354585648e-11	-4.36557456851005554e-11	-4.95565473102033138e-08	5.19139575771987438e-08	1.57079780101776123
0	-1.45519152283668518e-11	-7.2759576141834259e-12	-8.43720044940710068e-08	8.84174369275569916e-08	1.88495743274688721
0	-4.36557456851005554e-11	-3.63797880709171295e-11	-1.11234840005636215e-07	1.16458977572619915e-07	2.19911694526672363
0	-3.63797880709171295e-12	-2.18278728425502777e-11	-1.2133386917412281e-07	1.27140083350241184e-07	2.51327657699584961
0	-1.81898940354585648e-11	1.63709046319127083e-11	-1.09957909444347024e-07	1.15236616693437099e-07	2.82743620872497559
0	-7.2759576141834259e-11	1.45519152283668518e-11	-7.74889485910534859e-08	8.10978235676884651e-08	3.14159584045410156
0	8.73114913702011108e-11	2.18278728425502777e-11	-2.93366611003875732e-08	3.09373717755079269e-08	3.45575547218322754
0	-3.63797880709171295e-11	-1.2369127944111824e-10	2.3472239263355732e-08	-2.48692231252789497e-08	3.76991510391235352
0	2.86490831058472395e-11	4.32009983342140913e-11	7.00511009199544787e-08	-7.32843545847572386e-08	4.08407306671142578
0	7.2759576141834259e-12	0	9.95787559077143669e-08	-1.04351784102618694e-07	4.39822673797607422
0	5.09317032992839813e-11	-7.2759576141834259e-12	1.06068910099565983e-07	-1.1107476893812418e-07	4.71238040924072266
0	9.45874489843845367e-11	2.91038304567337036e-11	8.89995135366916656e-08	-9.3088601715862751e-08	5.02653408050537109
0	2.91038304567337036e-11	1.63709046319127083e-11	5.37693267688155174e-08	-5.62868081033229828e-08	5.34068775177001953
0	-1.45519152283668518e-11	-1.45519152283668518e-11	1.06665538623929024e-08	-1.12340785562992096e-08	5.65484142303466797
0	7.2759576141834259e-12	-2.91038304567337036e-11	-2.82889232039451599e-08	2.96422513201832771e-08	5.96899509429931641
0	-2.18278728425502777e-11	5.82076609134674072e-11	-5.27215888723731041e-08	5.53118297830224037e-08	6.28314876556396484
1	-5.45696821063756943e-11	2.18278728425502777e-11	-5.61340129934251308e-08	5.8767909649759531e-08	6.59730243682861328
1	3.27418092638254166e-11	3.63797880709171295e-12	-3.76712705474346876e-08	3.95521055907011032e-08	6.91145610809326172
1	3.63797880709171295e-11	8.00355337560176849e-11	-3.02679836750030518e-09	3.36149241775274277e-09	7.22560977935791016
1	-2.91038304567337036e-11	-5.09317032992839813e-11	3.81405698135495186e-08	-4.01050783693790436e-08	7.53976345062255859
1	1.81898940354585648e-11	2.91038304567337036e-11	7.46877049095928669e-08	-7.8209268394857645e-08	7.85391712188720703
1	4.54747350886464119e-12	2.72848410531878471e-12	9.62281774263828993e-08	-1.00864781416021287e-07	8.16807746887207031
1	0	4.36557456851005554e-11	9.67847881838679314e-08	-1.01397745311260223e-07	8.48224353790283203
1	-5.09317032992839813e-11	-1.45519152283668518e-10	7.57427187636494637e-08	-7.97590473666787148e-08	8.79640960693359375
1	-1.45519152283668518e-11	9.45874489843845367e-11	3.83297447115182877e-08	-4.00468707084655762e-08	9.11057567596435547
1	-1.09139364212751389e-11	-1.18234311230480671e-11	-6.46468834020197392e-09	6.73935574013739824e-09	9.42474174499511719
1	-2.54658516496419907e-11	-1.45519152283668518e-11	-4.80431481264531612e-08	5.03059709444642067e-08	9.73890781402587891
1	1.74622982740402222e-10	-1.45519152283668518e-11	-7.68341124057769775e-08	8.08358890935778618e-08	10.0530738830566406
1	2.18278728425502777e-11	5.09317032992839813e-11	-8.85629560798406601e-08	9.29576344788074493e-08	10.3672399520874023
1	5.09317032992839813e-11	4.00177668780088425e-11	-8.2163751358166337e-08	8.62855813466012478e-08	10.6814060211181641
1	2.18278728425502777e-11	-5.45696821063756943e-11	-6.28278939984738827e-08	6.58037606626749039e-08	10.9955720901489258
1	-2.18278728425502777e-11	-7.2759576141834259e-12	-3.8489815779030323e-08	4.02797013521194458e-08	11.3097381591796875
1	-1.45519152283668518e-11	0	-1.76805770024657249e-08	1.85100361704826355e-08	11.6239042282104492
1	2.91038304567337036e-11	-3.63797880709171295e-11	-7.15954229235649109e-09	7.48696038499474525e-09	11.9380702972412109
1	2.18278728425502777e-11	0	-9.72431735135614872e-09	1.02299964055418968e-08	12.2522363662719727
1	-1.30967237055301666e-10	-5.09317032992839813e-11	-2.34140316024422646e-08	2.42143869400024414e-08	12.5664024353027344
2	-8.00355337560176849e-11	-1.45519152283668518e-11	-4.12692315876483917e-08	4.30882209911942482e-08	12.8805685043334961
2	3.63797880709171295e-11	2.91038304567337036e-11	-5.49989636056125164e-08	5.77565515413880348e-08	13.1947345733642578
2	1.22781784739345312e-11	1.84172677109017968e-11	-5.68311406823340803e-08	5.96119207330048084e-08	13.5089006423950195
2	-7.2759576141834259e-12	5.09317032992839813e-11	-4.15093381889164448e-08	4.35611582361161709e-08	13.8230667114257812
2	1.45519152283668518e-10	1.01863406598567963e-10	-8.54197423905134201e-09	9.38598532229661942e-09	14.137232780456543
2	-3.63797880709171295e-11	1.01863406598567963e-10	3.60450940206646919e-08	-3.76749085262417793e-08	14.4513988494873047
2	1.63709046319127083e-11	1.45519152283668518e-11	8.39281710796058178e-08	-8.79008439369499683e-08	14.7655649185180664
2	-3.63797880709171295e-11	3.27418092638254166e-11	1.2337113730609417e-07	-1.29308318719267845e-07	15.0797309875488281
2	-4.36557456851005554e-11	4.36557456851005554e-11	1.44529622048139572e-07	-1.51499989442527294e-07	15.3938970565795898
2	-1.45519152283668518e-11	-3.63797880709171295e-11	1.41182681545615196e-07	-1.48109393194317818e-07	15.7080631256103516
2	2.91038304567337036e-11	-6.91215973347425461e-11	1.12850102595984936e-07	-1.18387106340378523e-07	16.0222282409667969
2	1.45519152283668518e-11	1.09139364212751389e-11	6.4927007770165801e-08	-6.80374796502292156e-08	16.3363685607910156
2	6.54836185276508331e-11	1.45519152283668518e-11	7.98900146037340164e-09	-8.26548784971237183e-09	16.6505088806152344
2	-2.18278728425502777e-11	-7.2759576141834259e-11	-4.57075657323002815e-08	4.77739376947283745e-08	16.9646492004394531
2	1.45519152283668518e-11	7.2759576141834259e-12	-8.42337612994015217e-08	8.83665052242577076e-08	17.2787895202636719
2	2.04636307898908854e-12	2.04636307898908854e-12	-1.00369561550905928e-07	1.05238996184198186e-07	17.5929298400878906
2	4.36557456851005554e-11	-8.73114913702011108e-11	-9.21936589293181896e-08	9.65810613706707954e-08	17.9070701599121094
2	4.36557456851005554e-11	4.36557456851005554e-11	-6.43049133941531181e-08	6.75499904900789261e-08	18.2212104797363281
2	2.91038304567337036e-11	2.91038304567337036e-11	-2.59024091064929962e-08	2.72557372227311134e-08	18.5353507995605469
2	1.09139364212751389e-11	0	1.15360307972878218e-08	-1.20708136819303036e-08	18.8494911193847656
3	1.30967237055301666e-10	4.00177668780088425e-11	3.76894604414701462e-08	-3.92028596252202988e-08	19.1636314392089844
3	4.36557456851005554e-11	8.00355337560176849e-11	4.50381776317954063e-08	-4.69881342723965645e-08	19.4777717590332031
3	1.45519152283668518e-11	3.63797880709171295e-11	3.2596290111541748e-08	-3.40660335496068001e-08	19.7919120788574219
3	5.82076609134674072e-11	-1.09139364212751389e-11	4.53292159363627434e-09	-4.663888830691576e-09	20.1060523986816406
3	4.36557456851005554e-11	3.27418092638254166e-11	-3.08136804960668087e-08	3.24362190440297127e-08	20.4201927185058594
3	4.36557456851005554e-11	1.45519152283668518e-11	-6.28788257017731667e-08	6.60220393911004066e-08	20.7343330383300781
3	-5.82076609134674072e-11	2.91038304567337036e-11	-8.26112227514386177e-08	8.65256879478693008e-08	21.0484733581542969
3	-7.2759576141834259e-12	1.45519152283668518e-11	-8.39281710796058178e-08	8.7980879470705986e-08	21.3626136779785156
3	-8.18545231595635414e-12	3.63797880709171295e-12	-6.67132553644478321e-08	6.99110387358814478e-08	21.6767539978027344
3	4.36557456851005554e-11	-7.2759576141834259e-12	-3.5448465496301651e-08	3.72092472389340401e-08	21.9908943176269531
3	-2.18278728425502777e-11	-3.63797880709171295e-11	1.29512045532464981e-09	-1.44063960760831833e-09	22.3050346374511719
3	-1.45519152283668518e-11	7.2759576141834259e-12	3.43425199389457703e-08	-3.59868863597512245e-08	22.6191749572753906
3	-3.27418092638254166e-11	-5.45696821063756943e-12	5.55828592041507363e-08	-5.83222572458907962e-08	22.9333152770996094
3	-2.54658516496419907e-11	-1.81898940354585648e-11	6.10380084253847599e-08	-6.40429789200425148e-08	23.2474555969238281
3	3.63797880709171295e-11	-3.63797880709171295e-11	5.15137799084186554e-08	-5.40021574124693871e-08	23.5615959167480469
3	-1.96450855582952499e-10	-5.09317032992839813e-11	3.18395905196666718e-08	-3.37895471602678299e-08	23.8757362365722656
3	-6.54836185276508331e-11	1.45519152283668518e-11	1.13104761112481356e-08	-1.19543983601033688e-08	24.1898765563964844
3	3.27418092638254166e-11	3.27418092638254166e-11	-2.20461515709757805e-09	2.42289388552308083e-09	24.5040168762207031
3	-4.36557456851005554e-11	-2.91038304567337036e-11	-2.86672729998826981e-09	2.88127921521663666e-09	24.8181571960449219
3	3.63797880709171295e-11	1.38243194669485092e-10	1.16269802674651146e-08	-1.18889147415757179e-08	25.1322975158691406
4	2.91038304567337036e-11	-4.36557456851005554e-11	3.74420778825879097e-08	-3.92683432437479496e-08	25.4464378356933594
4	-2.91038304567337036e-11	-3.27418092638254166e-11	6.69260771246626973e-08	-7.02657416695728898e-08	25.7605781555175781
4	-8.00355337560176849e-11	-5.09317032992839813e-11	9.02509782463312149e-08	-9.48639353737235069e-08	26.0747184753417969
4	8.00355337560176849e-11	0	9.85455699265003204e-08	-1.03158527053892612e-07	26.3888587951660156
4	-2.18278728425502777e-11	5.82076609134674072e-11	8.50559445098042488e-08	-8.91159288585186005e-08	26.7029991149902344
4	-1.95541360881179571e-11	-1.81898940354585648e-11	4.98912413604557514e-08	-5.23841663380153477e-08	27.0171394348144531
4	5.82076609134674072e-11	-5.09317032992839813e-11	-1.60798663273453712e-09	1.71712599694728851e-09	27.3312797546386719
4	-1.45519152283668518e-10	-2.91038304567337036e-11	-5.999754648655653e-08	6.26023393124341965e-08	27.6454200744628906
