0	5.49444933994891471e-11	5.49391643289709464e-11	5.49809781036358913e-11	5.49122726456463539e-11	0
0	-7.2759576141834259e-12	3.63797880709171295e-12	2.61388777289539576e-08	-2.29629222303628922e-08	0.314159274101257324
0	-4.36557456851005554e-11	2.91038304567337036e-11	5.10917743667960167e-08	-4.48926584795117378e-08	0.628318905830383301
0	1.45519152283668518e-11	-1.45519152283668518e-11	7.38509697839617729e-08	-6.48651621304452419e-08	0.942478537559509277
0	-8.73114913702011108e-11	-5.82076609134674072e-11	9.30740498006343842e-08	-8.1898178905248642e-08	1.25663816928863525
0	1.6007106751203537e-10	8.73114913702011108e-11	1.08353560790419579e-07	-9.49657987803220749e-08	1.57079780101776123
0	2.91038304567337036e-11	1.6007106751203537e-10	1.18045136332511902e-07	-1.03507773019373417e-07	1.88495743274688721
0	2.91038304567337036e-11	-4.36557456851005554e-11	1.22046913020312786e-07	-1.07233063317835331e-07	2.19911694526672363
0	-8.73114913702011108e-11	-7.2759576141834259e-12	1.19573087431490421e-07	-1.05144863482564688e-07	2.51327657699584961
0	-2.18278728425502777e-11	6.54836185276508331e-11	1.10791006591171026e-07	-9.73013811744749546e-08	2.82743620872497559
0	3.63797880709171295e-12	1.81898940354585648e-11	9.55551513470709324e-08	-8.39463609736412764e-08	3.14159584045410156
0	2.79669620795175433e-11	2.2851054382044822e-11	7.43018517823657021e-08	-6.52445351079222746e-08	3.45575547218322754
0	-3.63797880709171295e-12	3.63797880709171295e-12	4.76975401397794485e-08	-4.19131538365036249e-08	3.76991510391235352
0	8.00355337560176849e-11	-1.01863406598567963e-10	1.69602571986615658e-08	-1.49375409819185734e-08	4.08407306671142578
0	-1.45519152283668518e-11	9.45874489843845367e-11	-1.68220140039920807e-08	1.48720573633909225e-08	4.39822673797607422
0	1.45519152283668518e-10	-7.2759576141834259e-11	-5.16738509759306908e-08	4.5460183173418045e-08	4.71238040924072266
0	1.45519152283668518e-11	-4.36557456851005554e-11	-8.63656168803572655e-08	7.58736860007047653e-08	5.02653408050537109
0	-5.82076609134674072e-11	-4.36557456851005554e-11	-1.18670868687331676e-07	1.04191713035106659e-07	5.34068775177001953
0	-2.18278728425502777e-10	-1.89174897968769073e-10	-1.46857928484678268e-07	1.28653482533991337e-07	5.65484142303466797
0	1.45519152283668518e-11	-5.09317032992839813e-11	-1.68729457072913647e-07	1.48196704685688019e-07	5.96899509429931641
0	8.73114913702011108e-11	6.54836185276508331e-11	-1.83310476131737232e-07	1.61177013069391251e-07	6.28314876556396484
1	1.01863406598567963e-10	2.54658516496419907e-11	-1.89320417121052742e-07	1.66419340530410409e-07	6.59730243682861328
1	-7.50333128962665796e-12	-7.50333128962665796e-12	-1.86050556294503622e-07	1.63400954988901503e-07	6.91145610809326172
1	-1.81898940354585648e-11	-4.00177668780088425e-11	-1.73000444192439318e-07	1.51881977217271924e-07	7.22560977935791016
1	7.2759576141834259e-12	-5.09317032992839813e-11	-1.50488631334155798e-07	1.32116838358342648e-07	7.53976345062255859
1	-8.73114913702011108e-11	7.2759576141834259e-11	-1.19456672109663486e-07	1.04882929008454084e-07	7.85391712188720703
