0	1.5	0	-8.16537404735171484e-11	0.816537404735171446	9.99999974737875164e-05	0	0	0.544358253479003906	3.7431479427141312e-07	0
0	1.49998498536382252	-0.000349482808976109977	9.51205205025279846e-05	0.816531725994571023	9.99999974737875164e-05	0	0.314159274101257324	0.545095503330230713	3.7431479427141312e-07	0
0	1.49994032625354734	-0.000690083545738118947	0.000187823156220582634	0.816516056332988183	9.99999974737875164e-05	0	0.628318905830383301	0.545073509216308594	3.7431479427141312e-07	3.44218165082565974e-09
0	1.49986715743231125	-0.00101335629601150695	0.000275809674436676769	0.81649430584181093	9.99999974737875164e-05	0	0.942478537559509277	0.545040547847747803	3.7431479427141312e-07	3.44218165082565974e-09
0	1.49976730668985181	-0.00131169967749165256	0.000357014316748120036	0.81647238184190396	9.99999974737875164e-05	0	1.25663816928863525	0.545002102851867676	3.7431479427141312e-07	-3.3028868529072497e-10
0	1.49964320503799953	-0.00157870588415943633	0.000429702226784656714	0.816457353443980183	9.99999974737875164e-05	0	1.57079780101776123	0.544964730739593506	3.7431479427141312e-07	-6.34457819614908658e-10
0	1.49949777270631723	-0.00180936448436913415	0.000492519285573575494	0.816456434980242451	9.99999974737875164e-05	0	1.88495743274688721	0.544935345649719238	3.7431479427141312e-07	-6.34457819614908658e-10
0	1.4993342930367084	-0.00200014266270812004	0.000544514736659241702	0.816475926061893009	9.99999974737875164e-05	0	2.19911694526672363	0.544920027256011963	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.49915628808779666	-0.00214888699540403353	0.00058510853885111562	0.816520256578096904	9.99999974737875164e-05	0	2.51327657699584961	0.544923305511474609	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.49896740815239271	-0.00225462584418088374	0.000614038174965139509	0.816591270897767396	9.99999974737875164e-05	0	2.82743620872497559	0.544947266578674316	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.4987713430884233	-0.00231728763585482313	0.000631277540269910807	0.816687848614462419	9.99999974737875164e-05	0	3.14159584045410156	0.544991552829742432	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.49857175764968775	-0.00233744341290326261	0.000636970359144309502	0.81680590810850795	9.99999974737875164e-05	0	3.45575547218322754	0.545053243637084961	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.49837224852201678	-0.00231606048812005045	0.000631359495857207464	0.816938786049496213	9.99999974737875164e-05	0	3.76991510391235352	0.545127332210540771	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.49817631819652441	-0.00225435562731531036	0.000614755901489475766	0.817077940027891247	9.99999974737875164e-05	0	4.08407306671142578	0.545207202434539795	3.7431479427141312e-07	-1.06993525150755886e-09
0	1.49798736066094773	-0.00215366065741681625	0.000587499529599091151	0.817213886833272007	9.99999974737875164e-05	0	4.39822673797607422	0.545285403728485107	3.7431479427141312e-07	2.40393660533300135e-09
0	1.49780865389600493	-0.00201537030276155958	0.00054994967338782997	0.817337264478028458	9.99999974737875164e-05	0	4.71238040924072266	0.545354723930358887	3.7431479427141312e-07	2.40393660533300135e-09
0	1.49764335395523207	-0.00184095543418616447	0.000502492051312113629	0.817439890688732906	9.99999974737875164e-05	0	5.02653408050537109	0.545408666133880615	3.7431479427141312e-07	2.40393660533300135e-09
0	1.49749448423628162	-0.00163206368908682536	0.000445569938671520546	0.817515685476130627	9.99999974737875164e-05	0	5.34068775177001953	0.545442581176757812	3.7431479427141312e-07	-1.47369405567587819e-09
0	1.49736491279946038	-0.00139069145486589441	0.000379729645937331925	0.817561335204505579	9.99999974737875164e-05	0	5.65484142303466797	0.545454084873199463	3.7431479427141312e-07	-1.47369405567587819e-09
0	1.49725731157606723	-0.0011194272577766777	0.000305687356522765102	0.817576604705434251	9.99999974737875164e-05	0	5.96899509429931641	0.54544365406036377	3.7431479427141312e-07	-5.31591126673447434e-09
0	1.49717409489597864	-0.000821680195065038754	0.000224385072483604744	0.817564252021532156	9.99999974737875164e-05	0	6.28314876556396484	0.545414090156555176	3.7431479427141312e-07	-8.78978312357503455e-09
1	1.49711733980873096	-0.000501891154809454287	0.000137052229876548706	0.817529559391276583	9.99999974737875164e-05	0	6.59730243682861328	0.545370399951934814	3.7431479427141312e-07	-8.78978312357503455e-09
1	1.49708869554857649	-0.000165601230152528575	4.52180989484645204e-05	0.817479551075751987	9.99999974737875164e-05	0	6.91145610809326172	0.545319080352783203	3.7431479427141312e-07	-5.25167820342176128e-09
1	1.49708929194932439	0.000180596184067922244	-4.93054896779192287e-05	0.81742201087715971	9.99999974737875164e-05	0	7.22560977935791016	0.545266985893249512	3.7431479427141312e-07	-5.25167820342176128e-09
1	1.4971196565471323	0.000529201587309225535	-0.000144464211101188143	0.817364433277252833	9.99999974737875164e-05	0	7.53976345062255859	0.545220732688903809	3.7431479427141312e-07	-8.78978312357503455e-09
1	1.49717964826042294	0.000872049978267069523	-0.000238028443307228103	0.817313042981415494	9.99999974737875164e-05	0	7.85391712188720703	0.545185506343841553	3.7431479427141312e-07	-8.78978312357503455e-09
1	1.49726841357640672	0.00120060131609797324	-0.000327668519399771166	0.817272003806826519	9.99999974737875164e-05	0	8.16807746887207031	0.545165061950683594	3.7431479427141312e-07	-5.31593968844390474e-09
1	1.49738437008606873	0.00150631329711367438	-0.000411058484853115726	0.817242914380961305	9.99999974737875164e-05	0	8.48224353790283203	0.545160531997680664	3.7431479427141312e-07	-1.47366563396644779e-09
